date,state,positive,negative,pending,hospitalized_currently,hospitalized_cumulative,in_icu_currently,in_icu_cumulative,on_ventilator_currently,on_ventilator_cumulative,recovered,data_quality_grade,last_update_et,hash,date_checked,death,hospitalized,total,total_test_results,pos_neg,fips,death_increase,hospitalized_increase,negative_increase,positive_increase,total_test_results_increase,fips_code,iso_subdivision,load_time,iso_country
2020-07-01,MP,30,8187,,,,,,,,19,D,2020-06-26 00:22:00,f7be3a82d04b43fead8354f613f408bddde839bb,2020-06-26T00:22:00Z,2,,8217,8217,8217,69,0,0,0,0,0,69,US-MP,2020-07-25 00:05:13,US
2020-07-01,MS,27900,265852,,786,3177,160,,85,,19388,A,2020-06-30 19:00:00,486c7597fd5461cc6f39ec977fd112094d1e9906,2020-06-30T19:00:00Z,1082,3177,293752,293752,293752,28,9,21,5553,653,6206,28,US-MS,2020-07-25 00:05:13,US
2020-07-01,MT,1016,92314,,14,105,,,,,658,C,2020-07-01 00:00:00,7412ac778654e1a6289fa7c4dbae679c9b7bb3e6,2020-07-01T00:00:00Z,22,105,93330,93330,93330,30,0,4,2420,49,2469,30,US-MT,2020-07-25 00:05:13,US
2020-07-01,NC,66513,875725,,901,,,,,,45538,A,2020-07-01 12:30:00,bfff9f2009ab1faa98111b2a8cc9fb471a0532f8,2020-07-01T12:30:00Z,1373,,942238,942238,942238,37,30,0,30362,1843,32205,37,US-NC,2020-07-25 00:05:13,US
2020-07-01,ND,3615,103611,,20,234,,,,,3210,D,2020-07-01 13:00:00,ff0e5fb190b4af22075f1e5bb7929d386a3d3199,2020-07-01T13:00:00Z,78,234,107226,107226,107226,38,0,3,1065,39,1104,38,US-ND,2020-07-25 00:05:13,US
2020-07-01,NE,19177,161431,,120,1330,,,,,13737,B,2020-06-30 20:00:00,84cf7df1b6a73b1e623f55dd81ed91a16c48358d,2020-06-30T20:00:00Z,274,1330,180608,180608,180608,31,5,0,2316,135,2451,31,US-NE,2020-07-25 00:05:13,US
2020-07-01,NH,5782,113387,,37,565,,162,,,4463,B,2020-06-30 09:00:00,0563e26b0afa6b58a4d0b494667cd6b9527e2c9c,2020-06-30T09:00:00Z,371,565,119169,119169,119169,33,4,0,849,22,871,33,US-NH,2020-07-25 00:05:13,US
2020-07-01,NJ,171928,1271009,,1080,20054,217,,178,,30300,A+,2020-07-01 13:00:00,bbff339c27593ac2f24f9fb5c84fdc2a043981da,2020-07-01T13:00:00Z,15078,20054,1442937,1442937,1442937,34,43,207,20302,261,20563,34,US-NJ,2020-07-25 00:05:13,US
2020-07-01,NM,12147,332034,,127,1902,,,,,5393,B,2020-06-30 17:50:00,1383758415efe69d8577d7e87d8c8ea935ff6d69,2020-06-30T17:50:00Z,497,1902,344181,344181,344181,35,4,26,6296,165,6461,35,US-NM,2020-07-25 00:05:13,US
2020-07-01,NV,19101,264995,,630,,142,,74,,714,A+,2020-07-01 11:30:00,999a63b39255a28966e958e9659f6f36b3ef7137,2020-07-01T11:30:00Z,511,,284096,284096,284096,32,4,0,5883,645,6528,32,US-NV,2020-07-25 00:05:13,US
2020-07-01,NY,394079,3577569,,879,89995,226,,139,,70590,A,2020-06-30 23:59:00,572b50c5c632ba3230c603d2a95931b291dabeda,2020-06-30T23:59:00Z,24866,89995,3971648,3971648,3971648,36,11,0,56085,625,56710,36,US-NY,2020-07-25 00:05:13,US
2020-07-01,OH,52865,739140,,724,7911,244,2008,116,,,B,2020-07-01 14:00:00,b84d4125cd57f9281241db0317a01e43745d9306,2020-07-01T14:00:00Z,2876,7911,792005,792005,792005,39,13,72,3000,1076,4076,39,US-OH,2020-07-25 00:05:13,US
2020-07-01,OK,14112,332201,,374,1553,159,,,,10605,A+,2020-07-01 08:00:00,ec38b9e65cd032ddf9dbe51bb0072509331113cf,2020-07-01T08:00:00Z,389,1553,346313,346313,346313,40,2,33,4361,355,4716,40,US-OK,2020-07-25 00:05:13,US
2020-07-01,OR,8931,234429,,192,1055,62,,24,,2722,A+,2020-07-01 03:01:00,9571140cab48e5a60c805cd2bb056d5fec58e8aa,2020-07-01T03:01:00Z,208,1055,243360,243360,243360,41,1,17,5451,275,5726,41,US-OR,2020-07-25 00:05:13,US
2020-07-01,PA,87242,689562,,632,,,,111,,68048,A+,2020-07-01 00:00:00,8a1692aa3ad4e24949101cc40f97952df05af450,2020-07-01T00:00:00Z,6649,,776804,776804,776804,42,0,0,11981,636,12617,95,US-UM,2020-07-25 00:05:13,US
2020-07-01,PA,87242,689562,,632,,,,111,,68048,A+,2020-07-01 00:00:00,8a1692aa3ad4e24949101cc40f97952df05af450,2020-07-01T00:00:00Z,6649,,776804,776804,776804,42,0,0,11981,636,12617,42,US-PA,2020-07-25 00:05:13,US
2020-07-01,PR,7537,192686,,121,,7,,3,,,C,2020-07-01 06:30:00,3f97a46de065c13ec4636ae902779ac7a37e006e,2020-07-01T06:30:00Z,153,,200223,200223,200223,72,0,0,0,72,72,72,US-PR,2020-07-25 00:05:13,US
2020-07-01,RI,16976,139063,,69,2007,11,,11,,1638,A+,2020-07-01 03:00:00,772cd9e46922e7830013803332388eeb0df58447,2020-07-01T03:00:00Z,956,2007,156039,156039,156039,44,6,6,1891,65,1956,44,US-RI,2020-07-25 00:05:13,US
